I"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","OMN","Oman","2011","2011",,"n","Magnitude nil or negligible"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PAN","Panama","1999","1999",329.73993,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PAN","Panama","2000","2000",322.54924,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PAN","Panama","2001","2001",231.98304,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PAN","Panama","2002","2002",162.2283,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PAN","Panama","2004","2004",293.72733,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PAN","Panama","2007","2007",323.62603,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PAN","Panama","2011","2011",362.47881,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PRY","Paraguay","2000","2000",182.95942,"‡","UIS Estimation"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PRY","Paraguay","2001","2001",159.27173,"‡","UIS Estimation"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PRY","Paraguay","2002","2002",138.99404,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PRY","Paraguay","2003","2003",131.25257,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PRY","Paraguay","2004","2004",138.82162,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PRY","Paraguay","2007","2007",164.25969,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PRY","Paraguay","2010","2010",302.69769,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PRY","Paraguay","2011","2011",391.68402,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PRY","Paraguay","2012","2012",494.22755,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PER","Peru","1999","1999",158.36846,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PER","Peru","2000","2000",146.33287,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PER","Peru","2001","2001",125.74848,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PER","Peru","2002","2002",130.74296,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PER","Peru","2003","2003",147.94463,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PER","Peru","2004","2004",155.17579,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PER","Peru","2005","2005",157.10597,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PER","Peru","2006","2006",198.71268,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PER","Peru","2007","2007",216.33763,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PER","Peru","2008","2008",283.50733,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PER","Peru","2009","2009",328.23099,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PER","Peru","2010","2010",370.09942,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PER","Peru","2011","2011",415.75895,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PER","Peru","2012","2012",553.25406,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PER","Peru","2013","2013",661.40819,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PER","Peru","2014","2014",793.21643,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PER","Peru","2015","2015",793.61986,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PHL","Philippines","2000","2000",5.79321,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PHL","Philippines","2001","2001",4.07016,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PHL","Philippines","2002","2002",3.78317,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PHL","Philippines","2003","2003",3.9536,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PHL","Philippines","2004","2004",0.89446,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PHL","Philippines","2005","2005",1.82824,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PHL","Philippines","2007","2007",40.41235,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PHL","Philippines","2008","2008",59.33233,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PRI","Puerto Rico","2013","2013",6360.85761,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","QAT","Qatar","2005","2005",,"n","Magnitude nil or negligible"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","QAT","Qatar","2009","2009",6829.16988,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","ROU","Romania","2001","2001",182.28198,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","ROU","Romania","2002","2002",219.6704,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","ROU","Romania","2003","2003",272.91997,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","ROU","Romania","2004","2004",342.58754,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","ROU","Romania","2005","2005",487.42819,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","ROU","Romania","2007","2007",1020.37758,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","ROU","Romania","2009","2009",1012.81891,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","ROU","Romania","2010","2010",872.23023,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","ROU","Romania","2011","2011",808.55363,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","ROU","Romania","2012","2012",724.36942,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","ROU","Romania","2013","2013",981.42434,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","ROU","Romania","2014","2014",1180.53177,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","RUS","Russian Federation","2000","2000",327.80508,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","RUS","Russian Federation","2003","2003",683.86825,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","RUS","Russian Federation","2004","2004",904.54122,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","RUS","Russian Federation","2005","2005",1137.34677,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","RUS","Russian Federation","2006","2006",1488.35666,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","RUS","Russian Federation","2008","2008",2494.80636,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","RWA","Rwanda","2010","2010",5.33421,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","RWA","Rwanda","2011","2011",2.81668,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","RWA","Rwanda","2012","2012",6.45498,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","RWA","Rwanda","2013","2013",3.94394,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","RWA","Rwanda","2015","2015",20.9834,"‡","UIS Estimation"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","KNA","Saint Kitts and Nevis","2015","2015",,"n","Magnitude nil or negligible"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","LCA","Saint Lucia","1999","1999",32.19382,"‡","UIS Estimation"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","LCA","Saint Lucia","2004","2004",41.32255,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","LCA","Saint Lucia","2009","2009",171.94775,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","LCA","Saint Lucia","2010","2010",252.69902,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","LCA","Saint Lucia","2011","2011",240.95874,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","LCA","Saint Lucia","2012","2012",234.40787,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","LCA","Saint Lucia","2015","2015",301.29647,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","VCT","Saint Vincent and the Grenadines","2009","2009",66.8566,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","VCT","Saint Vincent and the Grenadines","2014","2014",283.69129,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","VCT","Saint Vincent and the Grenadines","2015","2015",221.03885,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","WSM","Samoa","1999","1999",,"n","Magnitude nil or negligible"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","WSM","Samoa","2000","2000",41.70909,"‡","UIS Estimation"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","WSM","Samoa","2001","2001",13.69893,"‡","UIS Estimation"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SMR","San Marino","2010","2010",9101.25639,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SMR","San Marino","2011","2011",9345.14897,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","STP","Sao Tome and Principe","2012","2012",208.75496,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","STP","Sao Tome and Principe","2013","2013",262.13874,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","STP","Sao Tome and Principe","2014","2014",223.47668,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SEN","Senegal","2005","2005",49.00072,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SEN","Senegal","2006","2006",32.98124,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SEN","Senegal","2009","2009",68.89792,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SEN","Senegal","2010","2010",63.52004,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SEN","Senegal","2011","2011",82.02337,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SEN","Senegal","2012","2012",129.2288,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SEN","Senegal","2013","2013",166.59515,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SEN","Senegal","2014","2014",164.47521,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SYC","Seychelles","2002","2002",1358.67735,"‡","UIS Estimation"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SYC","Seychelles","2003","2003",1226.30444,"‡","UIS Estimation"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SYC","Seychelles","2006","2006",702.49041,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SLE","Sierra Leone","2008","2008",,"n","Magnitude nil or negligible"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SLE","Sierra Leone","2009","2009",,"n","Magnitude nil or negligible"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SLE","Sierra Leone","2010","2010",,"n","Magnitude nil or negligible"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SLE","Sierra Leone","2011","2011",,"n","Magnitude nil or negligible"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SLE","Sierra Leone","2012","2012",,"n","Magnitude nil or negligible"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SLE","Sierra Leone","2013","2013",,"n","Magnitude nil or negligible"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SLE","Sierra Leone","2014","2014",,"n","Magnitude nil or negligible"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SGP","Singapore","1999","1999",,"n","Magnitude nil or negligible"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SGP","Singapore","2009","2009",,"n","Magnitude nil or negligible"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SGP","Singapore","2010","2010",,"n","Magnitude nil or negligible"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SGP","Singapore","2011","2011",,"n","Magnitude nil or negligible"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SGP","Singapore","2012","2012",,"n","Magnitude nil or negligible"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SVN","Slovenia","2001","2001",2075.35524,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SVN","Slovenia","2002","2002",2467.6372,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SVN","Slovenia","2003","2003",3218.75159,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SVN","Slovenia","2004","2004",3889.53492,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SVN","Slovenia","2005","2005",5086.29337,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SVN","Slovenia","2006","2006",5564.36964,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SVN","Slovenia","2007","2007",6128.96347,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SVN","Slovenia","2008","2008",5946.44077,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SVN","Slovenia","2009","2009",5944.76463,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SVN","Slovenia","2010","2010",5573.02037,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SVN","Slovenia","2011","2011",6165.1316,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SVN","Slovenia","2012","2012",5456.69168,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SVN","Slovenia","2013","2013",4981.23694,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","ZAF","South Africa","1999","1999",1.86807,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","ZAF","South Africa","2000","2000",440.20791,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","ZAF","South Africa","2001","2001",799.38552,,
